,theta1,theta2,theta3,theta4,theta5,theta6,theta7,theta8,fluxQ1,fluxQ2,fluxQ3,fluxQ4
sample_00587_h,2.3963531047787345,-0.28134438618614244,2.485866155224066,1.9359005240093552,-0.6994161911889414,2.458991709775937,2.1187623805453146,2.9401409495804387,0.24738431200999997,0.25041918232896826,0.24782760767456838,0.2543688979864634
sample_00587_r,-2.940140949580438,-2.1187623805453146,-2.458991709775935,0.6994161911889414,-1.9359005240093552,-2.4858661552240644,0.2813443861861433,-2.3963531047787336,0.2543688979864634,0.24782760767456838,0.25041918232896826,0.24738431200999997
sample_00587_v,0.6994161911889414,-2.458991709775936,-2.118762380545313,-2.940140949580437,-2.3963531047787345,0.28134438618614244,-2.4858661552240644,-1.9359005240093543,0.24782760767456838,0.2543688979864634,0.24738431200999997,0.25041918232896826
sample_00588,0.46384140400935525,-1.2911410969555224,0.202600003813858,0.010868504778734689,2.7749020195804377,1.163595420545315,-0.9287094302240639,2.1158307188110594,0.24707652348631495,0.24576805273088137,0.2553889882629683,0.25176643551983535
sample_00588_h,0.010868504778734689,0.20260000381385712,-1.2911410969555215,0.46384140400935614,2.1158307188110577,-0.9287094302240639,1.163595420545315,2.7749020195804377,0.24576805273088137,0.24707652348631495,0.25176643551983535,0.2553889882629683
sample_00588_r,-2.7749020195804377,-1.163595420545315,0.9287094302240639,-2.1158307188110577,-0.46384140400935525,1.2911410969555224,-0.202600003813858,-0.010868504778734689,0.2553889882629683,0.25176643551983535,0.24707652348631495,0.24576805273088137
sample_00588_v,-2.1158307188110586,0.9287094302240639,-1.163595420545314,-2.7749020195804377,-0.010868504778734689,-0.20260000381385712,1.2911410969555224,-0.46384140400935436,0.25176643551983535,0.2553889882629683,0.24576805273088137,0.24707652348631495
sample_00589,1.5415666240093557,1.2248707330444786,-3.092635553365728,-2.966566042400851,0.023211488400852076,-2.278433966634271,-2.740783387403651,1.1337792088110596,0.24685663044789125,0.25944761504615854,0.24706378939424,0.2466319651117102
sample_00589_h,-2.966566042400852,-3.092635553365729,1.2248707330444795,1.5415666240093557,1.1337792088110596,-2.740783387403651,-2.278433966634271,0.023211488400852076,0.25944761504615854,0.24685663044789125,0.2466319651117102,0.24706378939424
sample_00589_r,-0.023211488400852076,2.278433966634271,2.7407833874036527,-1.1337792088110579,-1.5415666240093566,-1.2248707330444777,3.092635553365728,2.966566042400853,0.24706378939424,0.2466319651117102,0.24685663044789125,0.25944761504615854
sample_00589_v,-1.1337792088110579,2.740783387403651,2.278433966634273,-0.0232114884008503,2.966566042400851,3.092635553365728,-1.2248707330444786,-1.5415666240093548,0.2466319651117102,0.24706378939424,0.25944761504615854,0.24685663044789125
sample_00590,-0.5232769059906452,2.9990717212240643,2.187582793813858,-1.7711402824008502,-1.3399274575991482,-1.4011574466342713,-2.638191877403651,1.0583467688110595,0.2500964745104967,0.25207235144159074,0.24847886097899669,0.24935231306891587
sample_00590_h,-1.771140282400851,2.187582793813858,2.999071721224066,-0.5232769059906435,1.0583467688110595,-2.638191877403651,-1.4011574466342713,-1.3399274575991473,0.25207235144159074,0.2500964745104967,0.24935231306891587,0.24847886097899669
sample_00590_r,1.3399274575991482,1.4011574466342713,2.638191877403653,-1.0583467688110577,0.5232769059906444,-2.9990717212240643,-2.187582793813858,1.771140282400852,0.24847886097899669,0.24935231306891587,0.2500964745104967,0.25207235144159074
sample_00590_v,-1.0583467688110586,2.638191877403651,1.4011574466342722,1.339927457599149,1.7711402824008502,-2.187582793813858,-2.9990717212240643,0.5232769059906452,0.24935231306891587,0.24847886097899669,0.25207235144159074,0.2500964745104967
sample_00591,0.3218096440093552,-2.6112089069555218,1.1163019338138582,3.0445444747787356,0.19753022340085202,1.9242168005453149,-1.103447220224064,-0.3631326511889412,0.25190379853710393,0.2547104616633142,0.24814680236060416,0.24523893743897773
sample_00591_h,3.0445444747787347,1.1163019338138573,-2.6112089069555218,0.3218096440093561,-0.3631326511889421,-1.103447220224064,1.9242168005453149,0.19753022340085202,0.2547104616633142,0.25190379853710393,0.24523893743897773,0.24814680236060416
sample_00591_r,-0.19753022340085202,-1.9242168005453149,1.1034472202240657,0.363132651188943,-0.3218096440093552,2.6112089069555218,-1.1163019338138573,-3.044544474778734,0.24814680236060416,0.24523893743897773,0.25190379853710393,0.2547104616633142
sample_00591_v,0.3631326511889421,1.103447220224064,-1.924216800545313,-0.19753022340085025,-3.0445444747787356,-1.1163019338138573,2.6112089069555218,-0.3218096440093543,0.24523893743897773,0.24814680236060416,0.2547104616633142,0.25190379853710393
sample_00592,1.3481379240093556,1.4352883030444783,-2.3242853133657277,-3.0000369424008504,-0.873907577599148,1.1685270805453136,-1.5999792682240646,2.9941403688110597,0.24814226311878448,0.25667797119322044,0.24551672753719425,0.2496630381508008
sample_00592_h,-3.0000369424008513,-2.3242853133657295,1.43528830304448,1.3481379240093574,2.9941403688110597,-1.5999792682240646,1.1685270805453145,-0.873907577599148,0.25667797119322044,0.24814226311878448,0.2496630381508008,0.24551672753719425
sample_00592_r,0.8739075775991489,-1.1685270805453154,1.5999792682240646,-2.994140368811058,-1.3481379240093547,-1.4352883030444783,2.3242853133657277,3.000036942400852,0.24551672753719425,0.2496630381508008,0.24814226311878448,0.25667797119322044
sample_00592_v,-2.994140368811059,1.5999792682240646,-1.1685270805453136,0.8739075775991498,3.000036942400852,2.3242853133657277,-1.4352883030444783,-1.3481379240093547,0.2496630381508008,0.24551672753719425,0.25667797119322044,0.24814226311878448
sample_00593,-2.3686692159906446,0.1970372730444785,-1.0411085473657273,-0.4818140152212642,0.27647726740085155,1.6666381505453138,1.7203060497759353,-2.6087412483685277,0.25069267278311014,0.24325955734406438,0.24641918496625687,0.2596285849065686
sample_00593_h,-0.4818140152212651,-1.041108547365729,0.19703727304447938,-2.3686692159906446,-2.6087412483685277,1.7203060497759353,1.6666381505453147,0.2764772674008533,0.24325955734406438,0.25069267278311014,0.2596285849065686,0.24641918496625687
sample_00593_r,-0.27647726740085155,-1.6666381505453156,-1.7203060497759353,2.6087412483685295,2.3686692159906446,-0.1970372730444785,1.041108547365729,0.481814015221266,0.24641918496625687,0.2596285849065686,0.25069267278311014,0.24325955734406438
sample_00593_v,2.6087412483685277,-1.7203060497759353,-1.6666381505453138,-0.27647726740084977,0.4818140152212651,1.041108547365729,-0.1970372730444785,2.3686692159906464,0.2596285849065686,0.24641918496625687,0.24325955734406438,0.25069267278311014
sample_00594,0.3556353940093553,-2.862821826955522,1.2963270038138575,0.12785658477873518,3.010126679580438,-1.2154038566342713,-0.8522091002240639,2.2973670688110595,0.25120786673734397,0.24680457887068502,0.2521279128670264,0.2498596415249446
sample_00594_h,0.1278565847787343,1.2963270038138575,-2.8628218269555212,0.3556353940093562,2.2973670688110595,-0.8522091002240639,-1.2154038566342713,3.010126679580438,0.24680457887068502,0.25120786673734397,0.2498596415249446,0.2521279128670264
sample_00594_r,-3.010126679580438,1.2154038566342713,0.8522091002240657,-2.2973670688110577,-0.3556353940093553,2.8628218269555212,-1.2963270038138575,-0.1278565847787334,0.2521279128670264,0.2498596415249446,0.25120786673734397,0.24680457887068502
sample_00594_v,-2.2973670688110586,0.8522091002240639,1.2154038566342713,-3.010126679580438,-0.1278565847787343,-1.2963270038138575,2.8628218269555212,-0.3556353940093544,0.2498596415249446,0.2521279128670264,0.24680457887068502,0.25120786673734397
sample_00595,1.119165484009355,1.1835325230444784,-0.22396780618614187,2.5783160247787364,0.2799832244008513,-1.913262936634272,1.541039889775936,2.7825145288110598,0.2483053233526539,0.24890921271080302,0.24822571092923232,0.25455975300731076
sample_00595_h,2.5783160247787347,-0.22396780618614276,1.1835325230444802,1.119165484009356,2.7825145288110598,1.541039889775936,-1.913262936634272,0.2799832244008531,0.24890921271080302,0.2483053233526539,0.25455975300731076,0.24822571092923232
sample_00595_r,-0.2799832244008513,1.913262936634272,-1.5410398897759352,-2.782514528811058,-1.119165484009355,-1.1835325230444784,0.22396780618614365,-2.578316024778734,0.24822571092923232,0.25455975300731076,0.2483053233526539,0.24890921271080302
sample_00595_v,-2.782514528811059,-1.541039889775936,1.913262936634272,-0.2799832244008513,-2.5783160247787347,0.22396780618614276,-1.1835325230444784,-1.1191654840093541,0.25455975300731076,0.24822571092923232,0.24890921271080302,0.2483053233526539
sample_00596,-2.6991460119906447,1.1847539630444786,1.4221119638138582,-2.897939482400851,1.8393749995804374,0.9971714705453145,-1.9862027582240644,-1.9185778701889404,0.2503302099358227,0.2511363106615076,0.24715825214053735,0.2513752272621323
sample_00596_h,-2.8979394824008518,1.4221119638138582,1.1847539630444786,-2.699146011990644,-1.9185778701889404,-1.9862027582240636,0.9971714705453145,1.8393749995804392,0.2511363106615076,0.2503302099358227,0.2513752272621323,0.24715825214053735
sample_00596_r,-1.8393749995804383,-0.9971714705453145,1.9862027582240653,1.9185778701889422,2.6991460119906456,-1.1847539630444786,-1.4221119638138582,2.8979394824008526,0.24715825214053735,0.2513752272621323,0.2503302099358227,0.2511363106615076
sample_00596_v,1.9185778701889404,1.9862027582240636,-0.9971714705453136,-1.8393749995804356,2.897939482400851,-1.4221119638138582,-1.1847539630444786,2.6991460119906456,0.2513752272621323,0.24715825214053735,0.2511363106615076,0.2503302099358227
sample_00597,-0.9646478059906443,-1.7963578369555222,0.16879688381385805,0.6978854947787347,2.1201175695804366,-1.5473601966342718,-0.5857153302240645,-1.0757307311889406,0.24932244926003824,0.2479826165291843,0.25406053295568626,0.24863440125509118
sample_00597_h,0.6978854947787347,0.16879688381385716,-1.7963578369555222,-0.9646478059906443,-1.0757307311889415,-0.5857153302240645,-1.547360196634271,2.1201175695804384,0.2479826165291843,0.24932244926003824,0.24863440125509118,0.25406053295568626
sample_00597_r,-2.1201175695804375,1.547360196634271,0.5857153302240654,1.0757307311889424,0.9646478059906443,1.7963578369555222,-0.16879688381385627,-0.6978854947787347,0.25406053295568626,0.24863440125509118,0.24932244926003824,0.2479826165291843
sample_00597_v,1.0757307311889415,0.5857153302240645,1.5473601966342727,-2.1201175695804366,-0.6978854947787347,-0.16879688381385716,1.7963578369555222,0.964647805990646,0.24863440125509118,0.25406053295568626,0.2479826165291843,0.24932244926003824
sample_00598,0.8742892940093556,-3.002776066955522,1.0166516838138584,2.839922444778736,-1.3123621175991484,-0.7378549866342716,1.4648164197759357,-2.4072430551889408,0.2529062040714219,0.25012703649269835,0.24526153882235216,0.2517052206135276
sample_00598_h,2.8399224447787352,1.0166516838138575,-3.0027760669555192,0.8742892940093565,-2.4072430551889425,1.4648164197759357,-0.7378549866342716,-1.3123621175991476,0.25012703649269835,0.2529062040714219,0.2517052206135276,0.24526153882235216
sample_00598_r,1.3123621175991484,0.7378549866342716,-1.4648164197759348,2.4072430551889425,-0.8742892940093556,3.002776066955523,-1.0166516838138575,-2.8399224447787343,0.24526153882235216,0.2517052206135276,0.2529062040714219,0.25012703649269835
sample_00598_v,2.4072430551889425,-1.4648164197759357,0.7378549866342716,1.3123621175991502,-2.8399224447787343,-1.0166516838138575,3.002776066955523,-0.8742892940093547,0.2517052206135276,0.24526153882235216,0.25012703649269835,0.2529062040714219
sample_00599,-1.2248384059906448,1.777416753044477,2.906660293813859,0.5581942347787354,0.2883650764008516,-1.461438466634272,-0.5396803702240645,-0.4891912511889407,0.25208020813800863,0.25476103975248454,0.24712775017188574,0.2460310019376211
sample_00599_h,0.5581942347787345,2.9066602938138573,1.7774167530444789,-1.2248384059906439,-0.4891912511889416,-0.5396803702240645,-1.461438466634272,0.2883650764008525,0.25476103975248454,0.25208020813800863,0.2460310019376211,0.24712775017188574
sample_00599_r,-0.2883650764008516,1.461438466634272,0.5396803702240653,0.4891912511889416,1.2248384059906456,-1.7774167530444789,-2.9066602938138573,-0.5581942347787336,0.24712775017188574,0.2460310019376211,0.25208020813800863,0.25476103975248454
sample_00599_v,0.4891912511889416,0.5396803702240645,1.461438466634272,-0.28836507640085074,-0.5581942347787345,-2.9066602938138573,-1.777416753044478,1.2248384059906456,0.2460310019376211,0.24712775017188574,0.25476103975248454,0.25208020813800863
sample_00600,2.504179614009356,-0.7082252869555212,0.1939923738138596,0.6576679847787368,-1.2928016375991485,-1.9396387366342722,-0.5579030402240646,-2.9203315783685273,0.25226661904202646,0.24388345292876978,0.2503098675213219,0.25354006050788186
sample_00600_h,0.657667984778735,0.1939923738138578,-0.7082252869555212,2.504179614009356,-2.920331578368529,-0.5579030402240646,-1.9396387366342713,-1.2928016375991476,0.24388345292876978,0.25226661904202646,0.25354006050788186,0.2503098675213219
sample_00600_r,1.2928016375991485,1.9396387366342722,0.5579030402240654,2.920331578368529,-2.504179614009356,0.7082252869555212,-0.1939923738138578,-0.6576679847787332,0.2503098675213219,0.25354006050788186,0.25226661904202646,0.24388345292876978
sample_00600_v,2.920331578368528,0.5579030402240646,1.9396387366342722,1.2928016375991493,-0.657667984778735,-0.1939923738138578,0.7082252869555212,-2.504179614009354,0.25354006050788186,0.2503098675213219,0.24388345292876978,0.25226661904202646
sample_00601,2.218133044009356,1.8107142530444786,-0.5247486661861416,0.2932733047787366,-1.7901517675991485,-1.9076497666342718,-1.0465451702240642,-0.6307626011889411,0.2535396292512042,0.2457937360832054,0.25267266131726224,0.24799397334832812
sample_00601_h,0.2932733047787348,-0.5247486661861425,1.8107142530444804,2.218133044009356,-0.630762601188942,-1.0465451702240642,-1.9076497666342718,-1.7901517675991476,0.2457937360832054,0.2535396292512042,0.24799397334832812,0.25267266131726224
sample_00601_r,1.7901517675991485,1.9076497666342718,1.0465451702240642,0.6307626011889429,-2.218133044009356,-1.8107142530444786,0.5247486661861434,-0.29327330477873303,0.25267266131726224,0.24799397334832812,0.2535396292512042,0.2457937360832054
sample_00601_v,0.630762601188942,1.0465451702240642,1.9076497666342718,1.7901517675991485,-0.2932733047787348,0.5247486661861425,-1.8107142530444786,-2.2181330440093543,0.24799397334832812,0.25267266131726224,0.2457937360832054,0.2535396292512042
sample_00602,0.046243204009355665,-0.9638807069555213,0.35574964381385854,3.0896048047787357,0.5610284995804378,-1.9930249666342714,0.865340349775936,-1.737470822188941,0.2463891918627622,0.2523796996666795,0.2510535115903517,0.2501775968802066
sample_00602_h,3.089604804778735,0.35574964381385765,-0.9638807069555204,0.046243204009355665,-1.7374708221889428,0.865340349775936,-1.9930249666342714,0.5610284995804387,0.2523796996666795,0.2463891918627622,0.2501775968802066,0.2510535115903517
sample_00602_r,-0.5610284995804369,1.9930249666342714,-0.8653403497759342,1.7374708221889428,-0.04624320400935478,0.9638807069555213,-0.35574964381385676,-3.089604804778734,0.2510535115903517,0.2501775968802066,0.2463891918627622,0.2523796996666795
sample_00602_v,1.7374708221889428,-0.865340349775936,1.9930249666342732,-0.5610284995804369,-3.089604804778734,-0.35574964381385765,0.9638807069555213,-0.04624320400935389,0.2501775968802066,0.2510535115903517,0.2523796996666795,0.2463891918627622
sample_00603,-0.11413854599064521,1.5416633830444786,-2.3512044333657283,2.050242074778735,2.119578079580439,1.050772320545315,0.9391160497759357,-2.6951933883685264,0.2458099961000602,0.2568990518575287,0.2486683310300023,0.2486226210124088
sample_00603_h,2.0502420747787333,-2.3512044333657283,1.5416633830444795,-0.11413854599064344,-2.695193388368528,0.9391160497759365,1.050772320545315,2.119578079580439,0.2568990518575287,0.2458099961000602,0.2486226210124088,0.2486683310300023
sample_00603_r,-2.119578079580438,-1.050772320545315,-0.9391160497759348,2.695193388368528,0.11413854599064432,-1.5416633830444777,2.3512044333657283,-2.0502420747787333,0.2486683310300023,0.2486226210124088,0.2458099961000602,0.2568990518575287
sample_00603_v,2.695193388368528,-0.9391160497759357,-1.050772320545314,-2.119578079580437,-2.050242074778735,2.3512044333657283,-1.5416633830444786,0.11413854599064521,0.2486226210124088,0.2486683310300023,0.2568990518575287,0.2458099961000602
sample_00604,1.3972880840093556,-0.24933447695552147,-0.33860932618614115,-2.9976811224008504,1.6816605795804378,-2.893803726634271,0.9609496297759357,2.3961287188110596,0.24536869085173502,0.25013998422712935,0.25464215299684545,0.2498491719242902
sample_00604_h,-2.9976811224008513,-0.33860932618614203,-0.24933447695552147,1.3972880840093573,2.3961287188110596,0.9609496297759357,-2.893803726634271,1.6816605795804387,0.25013998422712935,0.24536869085173502,0.2498491719242902,0.25464215299684545
sample_00604_r,-1.681660579580437,2.893803726634271,-0.9609496297759348,-2.396128718811058,-1.3972880840093547,0.24933447695552147,0.3386093261861429,2.997681122400852,0.25464215299684545,0.2498491719242902,0.24536869085173502,0.25013998422712935
sample_00604_v,-2.3961287188110587,-0.9609496297759357,2.893803726634271,-1.681660579580437,2.997681122400852,0.33860932618614203,0.24933447695552147,-1.3972880840093547,0.2498491719242902,0.25464215299684545,0.25013998422712935,0.24536869085173502
sample_00605,1.1869595840093554,-2.3232406069555216,1.211463533813859,2.5294126847787357,1.154200469580438,-3.0794529466342713,-1.408026946224064,2.2297342588110602,0.25117199024182746,0.2502594893719622,0.24982529185815952,0.24874322852805084
sample_00605_h,2.529412684778734,1.2114635338138573,-2.3232406069555207,1.1869595840093563,2.2297342588110585,-1.408026946224064,-3.0794529466342713,1.1542004695804389,0.2502594893719622,0.25117199024182746,0.24874322852805084,0.24982529185815952
sample_00605_r,-1.154200469580437,3.0794529466342713,1.4080269462240658,-2.2297342588110567,-1.1869595840093554,2.3232406069555225,-1.2114635338138573,-2.529412684778734,0.24982529185815952,0.24874322852805084,0.25117199024182746,0.2502594893719622
sample_00605_v,-2.2297342588110585,1.408026946224064,3.079452946634273,-1.154200469580437,-2.529412684778734,-1.2114635338138573,2.3232406069555225,-1.1869595840093545,0.24874322852805084,0.24982529185815952,0.2502594893719622,0.25117199024182746
sample_00606,3.1220274121889418,-1.9441914769555222,2.2325247038138585,0.29380132477873566,-2.4622316575991476,-0.8067915166342718,-1.6833775052240645,0.20684453881105913,0.2570189632112165,0.24897958399311268,0.24762575522314634,0.24637569757252448
sample_00606_h,0.2938013247787348,2.2325247038138576,-1.9441914769555204,3.1220274121889418,0.20684453881105824,-1.6833775052240636,-0.8067915166342718,-2.4622316575991476,0.24897958399311268,0.2570189632112165,0.24637569757252448,0.24762575522314634
sample_00606_r,2.4622316575991476,0.8067915166342718,1.6833775052240654,-0.20684453881105824,-3.1220274121889418,1.9441914769555222,-2.2325247038138585,-0.2938013247787339,0.24762575522314634,0.24637569757252448,0.2570189632112165,0.24897958399311268
sample_00606_v,-0.20684453881105824,1.6833775052240645,0.8067915166342736,2.4622316575991494,-0.2938013247787348,-2.2325247038138585,1.9441914769555222,-3.1220274121889418,0.24637569757252448,0.24762575522314634,0.24897958399311268,0.2570189632112165
sample_00607,2.358078834009355,0.3365560830444778,1.5539144638138573,-2.169244312400851,2.7825901495804377,0.30782162036572824,0.3617894197759357,-0.8998688511889412,0.24955267979065124,0.25391071090139516,0.25142943226050996,0.24510717704744364
sample_00607_h,-2.169244312400852,1.5539144638138573,0.3365560830444778,2.3580788340093566,-0.8998688511889421,0.3617894197759357,0.30782162036572913,2.7825901495804395,0.25391071090139516,0.24955267979065124,0.24510717704744364,0.25142943226050996
sample_00607_r,-2.7825901495804377,-0.30782162036572913,-0.3617894197759348,0.899868851188943,-2.358078834009355,-0.3365560830444778,-1.5539144638138573,2.1692443124008527,0.25142943226050996,0.24510717704744364,0.24955267979065124,0.25391071090139516
sample_00607_v,0.8998688511889421,-0.3617894197759357,-0.30782162036572913,-2.782590149580436,2.1692443124008527,-1.5539144638138573,-0.3365560830444778,-2.358078834009355,0.24510717704744364,0.25142943226050996,0.25391071090139516,0.24955267979065124
sample_00608,0.8219876140093554,0.3183237630444786,1.798818333813859,1.9012630847787353,2.606762219580439,1.8916374205453153,-0.4408347202240641,-1.850300192188941,0.24406575937342484,0.25309991857624753,0.2560098483967275,0.24682447365360008
sample_00608_h,1.9012630847787335,1.7988183338138573,0.3183237630444786,0.8219876140093554,-1.8503001921889428,-0.4408347202240641,1.8916374205453153,2.606762219580439,0.25309991857624753,0.24406575937342484,0.24682447365360008,0.2560098483967275
sample_00608_r,-2.606762219580438,-1.8916374205453153,0.4408347202240641,1.8503001921889428,-0.8219876140093554,-0.3183237630444786,-1.7988183338138573,-1.9012630847787335,0.2560098483967275,0.24682447365360008,0.24406575937342484,0.25309991857624753
sample_00608_v,1.8503001921889428,0.4408347202240641,-1.8916374205453153,-2.606762219580437,-1.9012630847787353,-1.7988183338138573,-0.3183237630444786,-0.8219876140093545,0.24682447365360008,0.2560098483967275,0.25309991857624753,0.24406575937342484
sample_00609,2.0671286540093554,1.0689562030444781,-1.7700601823657287,0.1772731347787353,0.22642921540085137,-2.439108416634271,1.8078013597759366,-0.038782491188940504,0.25178924036307726,0.24882733537817947,0.24991609887065178,0.2494673253880915
sample_00609_h,0.1772731347787344,-1.7700601823657287,1.068956203044479,2.0671286540093554,-0.03878249118894139,1.8078013597759366,-2.439108416634271,0.22642921540085226,0.24882733537817947,0.25178924036307726,0.2494673253880915,0.24991609887065178
sample_00609_r,-0.22642921540085137,2.439108416634271,-1.8078013597759348,0.03878249118894317,-2.0671286540093554,-1.0689562030444772,1.7700601823657287,-0.17727313477873352,0.24991609887065178,0.2494673253880915,0.25178924036307726,0.24882733537817947
sample_00609_v,0.03878249118894139,-1.8078013597759357,2.439108416634273,-0.22642921540085048,-0.1772731347787344,1.7700601823657287,-1.0689562030444781,-2.0671286540093545,0.2494673253880915,0.24991609887065178,0.24882733537817947,0.25178924036307726
sample_00610,1.1098871440093552,-0.7149650569555224,2.0136652238138595,1.3634091547787364,-2.1664854575991477,-2.4697679666342722,3.023398739775935,2.0071530788110596,0.24337085971731004,0.2476886331497128,0.2558988788481298,0.2530416282848474
sample_00610_h,1.3634091547787346,2.0136652238138577,-0.7149650569555206,1.109887144009356,2.007153078811058,3.023398739775935,-2.4697679666342722,-2.1664854575991477,0.2476886331497128,0.24337085971731004,0.2530416282848474,0.2558988788481298
sample_00610_r,2.1664854575991477,2.4697679666342713,-3.023398739775935,-2.007153078811058,-1.1098871440093552,0.7149650569555224,-2.0136652238138577,-1.3634091547787337,0.2558988788481298,0.2530416282848474,0.24337085971731004,0.2476886331497128
sample_00610_v,-2.0071530788110588,-3.023398739775936,2.4697679666342722,2.1664854575991495,-1.3634091547787346,-2.0136652238138577,0.7149650569555224,-1.1098871440093543,0.2530416282848474,0.2558988788481298,0.2476886331497128,0.24337085971731004
sample_00611,2.2321873940093546,-0.06319686695552207,-1.6523891223657277,0.5309958847787364,-2.714318197599148,0.6055278223657288,-0.4192017902240641,2.7672376688110596,0.25000072316131416,0.2480047979342656,0.25088394417966026,0.25111053472475997
sample_00611_h,0.5309958847787346,-1.6523891223657294,-0.06319686695552207,2.2321873940093564,2.7672376688110596,-0.4192017902240641,0.6055278223657279,-2.714318197599148,0.2480047979342656,0.25000072316131416,0.25111053472475997,0.25088394417966026
sample_00611_r,2.714318197599149,-0.6055278223657288,0.419201790224065,-2.767237668811058,-2.2321873940093546,0.06319686695552207,1.6523891223657285,-0.5309958847787328,0.25088394417966026,0.25111053472475997,0.25000072316131416,0.2480047979342656
sample_00611_v,-2.7672376688110587,0.4192017902240641,-0.6055278223657279,2.71431819759915,-0.5309958847787346,1.6523891223657294,0.06319686695552207,-2.2321873940093546,0.25111053472475997,0.25088394417966026,0.2480047979342656,0.25000072316131416
sample_00612,-1.6400216559906449,2.3799193542240644,-2.385403923365729,2.076315664778736,-2.8430281075991495,1.8736083205453156,0.995378499775935,1.1899067788110589,0.24847490564287353,0.2557969210036766,0.25315736278545165,0.24257081056799817
sample_00612_h,2.076315664778736,-2.385403923365729,2.3799193542240644,-1.640021655990644,1.189906778811057,0.995378499775935,1.8736083205453156,-2.8430281075991477,0.2557969210036766,0.24847490564287353,0.24257081056799817,0.25315736278545165
sample_00612_r,2.8430281075991486,-1.8736083205453138,-0.9953784997759341,-1.189906778811057,1.640021655990644,-2.3799193542240644,2.385403923365729,-2.0763156647787344,0.25315736278545165,0.24257081056799817,0.24847490564287353,0.2557969210036766
sample_00612_v,-1.1899067788110589,-0.995378499775935,-1.8736083205453138,2.8430281075991495,-2.0763156647787344,2.385403923365729,-2.3799193542240644,1.6400216559906458,0.24257081056799817,0.25315736278545165,0.2557969210036766,0.24847490564287353
sample_00613,-0.6318603759906445,1.363488413044478,-2.443863123365727,0.6644591047787358,0.824948289580437,-1.6168406766342711,0.23798073977593504,-0.6702652011889407,0.24936317146391562,0.2549269911248646,0.24955489442712409,0.24615494298409565
sample_00613_h,0.6644591047787349,-2.4438631233657286,1.3634884130444789,-0.6318603759906436,-0.6702652011889416,0.23798073977593504,-1.6168406766342711,0.8249482895804388,0.2549269911248646,0.24936317146391562,0.24615494298409565,0.24955489442712409
sample_00613_r,-0.8249482895804379,1.6168406766342711,-0.23798073977593504,0.6702652011889434,0.6318603759906445,-1.363488413044477,2.4438631233657286,-0.664459104778734,0.24955489442712409,0.24615494298409565,0.24936317146391562,0.2549269911248646
sample_00613_v,0.6702652011889416,-0.23798073977593504,1.616840676634272,-0.824948289580437,-0.6644591047787349,2.4438631233657286,-1.363488413044478,0.6318603759906454,0.24615494298409565,0.24955489442712409,0.2549269911248646,0.24936317146391562
sample_00614,-0.5924136759906453,2.8247958512240645,0.4403338338138596,0.013335554778734604,1.932375029580438,-1.3301542566342714,-0.9836017902240641,0.641433688811059,0.2523672160994036,0.2477193419255951,0.25196263027469046,0.24795081170031083
sample_00614_h,0.013335554778734604,0.4403338338138578,2.8247958512240636,-0.5924136759906435,0.641433688811059,-0.9836017902240641,-1.3301542566342714,1.932375029580438,0.2477193419255951,0.2523672160994036,0.24795081170031083,0.25196263027469046
sample_00614_r,-1.9323750295804372,1.3301542566342714,0.9836017902240641,-0.6414336888110572,0.5924136759906453,-2.8247958512240636,-0.4403338338138578,-0.013335554778734604,0.25196263027469046,0.24795081170031083,0.2523672160994036,0.2477193419255951
sample_00614_v,-0.641433688811059,0.9836017902240641,1.3301542566342732,-1.932375029580438,-0.013335554778734604,-0.4403338338138578,-2.8247958512240636,0.5924136759906453,0.24795081170031083,0.25196263027469046,0.2477193419255951,0.2523672160994036
sample_00615,-1.1983229259906452,-0.13406138695552183,-2.159666723365728,-1.181577873400851,2.661506759580437,-2.649802906634271,-2.4419609174036516,-1.8946027611889402,0.24179568274991198,0.24641029296664738,0.25792257192264756,0.25387145236079306
sample_00615_h,-1.181577873400852,-2.1596667233657296,-0.13406138695552094,-1.1983229259906434,-1.894602761188942,-2.4419609174036516,-2.649802906634271,2.6615067595804387,0.24641029296664738,0.24179568274991198,0.25387145236079306,0.25792257192264756
sample_00615_r,-2.661506759580438,2.649802906634271,2.4419609174036516,1.894602761188942,1.1983229259906452,0.13406138695552183,2.159666723365728,1.1815778734008529,0.25792257192264756,0.25387145236079306,0.24179568274991198,0.24641029296664738
sample_00615_v,1.894602761188942,2.4419609174036507,2.6498029066342728,-2.661506759580437,1.181577873400851,2.159666723365728,0.13406138695552183,1.1983229259906452,0.25387145236079306,0.25792257192264756,0.24641029296664738,0.24179568274991198
sample_00616,-1.8941875159906445,-0.07665163695552124,-2.650954833365727,-0.7617339014008504,0.08043257240085211,0.8089399793657286,-2.3515218474036494,-2.6167163083685274,0.24888172140851314,0.24726807032692164,0.2445499346117993,0.2593002736527659
sample_00616_h,-0.7617339014008513,-2.650954833365729,-0.07665163695552124,-1.8941875159906445,-2.6167163083685274,-2.3515218474036494,0.8089399793657286,0.08043257240085211,0.24726807032692164,0.24888172140851314,0.2593002736527659,0.2445499346117993
sample_00616_r,-0.08043257240085211,-0.8089399793657286,2.351521847403653,2.616716308368529,1.8941875159906445,0.07665163695552124,2.650954833365729,0.7617339014008522,0.2445499346117993,0.2593002736527659,0.24888172140851314,0.24726807032692164
